_id,kid,action,requestPayload.profile.age,requestPayload.profile.currentLevel,responsePayload.confidence,responsePayload.caution_note,responsePayload.recommended_pictograms[0].pictogram_id,responsePayload.recommended_pictograms[1].pictogram_id,responsePayload.recommended_pictograms[2].pictogram_id,responsePayload.recommended_pictograms[3].pictogram_id,responsePayload.recommended_pictograms[0].label,responsePayload.recommended_pictograms[1].label,responsePayload.recommended_pictograms[2].label,responsePayload.recommended_pictograms[3].label,responsePayload.recommended_pictograms[0].category,responsePayload.recommended_pictograms[1].category,responsePayload.recommended_pictograms[2].category,responsePayload.recommended_pictograms[3].category,responsePayload.recommended_pictograms[0].reason,responsePayload.recommended_pictograms[1].reason,responsePayload.recommended_pictograms[2].reason,responsePayload.recommended_pictograms[3].reason,responsePayload.recommended_categories[0],responsePayload.recommended_categories[1],responsePayload.recommended_scenarios[0].scenario_id,responsePayload.recommended_scenarios[1].scenario_id,responsePayload.recommended_scenarios[0].title,responsePayload.recommended_scenarios[1].title,responsePayload.recommended_scenarios[0].target_level,responsePayload.recommended_scenarios[1].target_level,responsePayload.recommended_scenarios[0].reason,responsePayload.recommended_scenarios[1].reason,responsePayload.adaptation_suggestions[0],responsePayload.adaptation_suggestions[1],responsePayload.supervisor_tips[0],responsePayload.supervisor_tips[1],responsePayload.explanation,status,errorMessage,triggeredBy,createdAt,updatedAt,__v,requestPayload.role,requestPayload.query,responsePayload.answer,responsePayload.reasoning_summary,responsePayload.recommendations[0],responsePayload.recommendations[1],requestPayload.text,requestPayload.pictogramLabels[0],requestPayload.pictogramLabels[1],requestPayload.language,responsePayload.corrected_text,responsePayload.normalized_text,responsePayload.suggestions[0],requestPayload.context.kidName,requestPayload.context.kidId,requestPayload.topK,responsePayload.retrieved_chunks[0].score,responsePayload.retrieved_chunks[1].score,responsePayload.retrieved_chunks[2].score,responsePayload.retrieved_chunks[0].question,responsePayload.retrieved_chunks[1].question,responsePayload.retrieved_chunks[2].question,responsePayload.retrieved_chunks[0].answer,responsePayload.retrieved_chunks[1].answer,responsePayload.retrieved_chunks[2].answer,requestPayload.rawText,responsePayload.correctedText,requestPayload.latestScores[0],requestPayload.latestScores[1],requestPayload.latestScores[2],responsePayload.recommendationCount,requestPayload.filename,responsePayload.text,requestPayload.kidId,requestPayload.history[0].label,requestPayload.history[1].label,requestPayload.history[2].label,requestPayload.history[3].label,requestPayload.history[4].label,requestPayload.history[5].label,requestPayload.history[0].category,requestPayload.history[1].category,requestPayload.history[2].category,requestPayload.history[3].category,requestPayload.history[4].category,requestPayload.history[5].category,requestPayload.history[0].score,requestPayload.history[1].score,requestPayload.history[2].score,requestPayload.history[3].score,requestPayload.history[4].score,requestPayload.history[5].score,requestPayload.profile.kidId,requestPayload.profile.name,requestPayload.profile.objectives[0],requestPayload.profile.objectives[1],requestPayload.profile.objectives[2],requestPayload.profile.latestScores[0],requestPayload.profile.latestScores[1],requestPayload.profile.latestScores[2],requestPayload.profile.latestScores[3],requestPayload.profile.latestScores[4],requestPayload.profile.previousRecommendations[0],requestPayload.profile.previousRecommendations[1],requestPayload.profile.previousRecommendations[2],requestPayload.profile.previousRecommendations[3],requestPayload.previousRecommendations[0],requestPayload.previousRecommendations[1],requestPayload.previousRecommendations[2],requestPayload.previousRecommendations[3]
69e52fafb473aad666b4e7dd,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T19:40:31.334Z,2026-04-19T19:40:31.334Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e52fe9b473aad666b4e809,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T19:41:29.778Z,2026-04-19T19:41:29.778Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e52fe9b473aad666b4e80b,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T19:41:29.785Z,2026-04-19T19:41:29.785Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e53009b473aad666b4e81b,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T19:42:01.646Z,2026-04-19T19:42:01.646Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69e53009b473aad666b4e81d,,recommend,8,Niveau 1,0.55,Recommendations are supportive suggestions and should be reviewed by a parent or therapist.,pic-water,pic-help,pic-happy,pic-sad,Eau,Aide,Heureux,Triste,Besoins essentiels,Besoins essentiels,Emotions,Emotions,Supports category expansion in Besoins essentiels.,Supports category expansion in Besoins essentiels.,Supports category expansion in Emotions.,Supports category expansion in Emotions.,Besoins essentiels,Emotions,sc-water,sc-emotions,Ask for water,Name an emotion,Niveau 1,Niveau 1,Matches the current level and recent communication goals.,Matches the current level and recent communication goals.,Keep the same level and reinforce consistency over several sessions.,Add one under-used category during supervised practice.,"Plan activities using these target categories: Besoins essentiels, Emotions.",Observe whether the child can switch categories without extra prompting.,"Recommendations prioritize categories aligned with Niveau 1, while trying to expand beyond the most recent usage pattern.",success,,,2026-04-19T19:42:01.660Z,2026-04-19T19:42:01.660Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a181c1d81d095d1e6eb1d7a,,recommend,,,0.78,Ces suggestions assistent le suivi educatif et ne remplacent pas l'avis d'un professionnel.,ai-focus-1,ai-next-1,,,J'ai besoin,Aide-moi,,,Besoins,Actions,,,Renforcer un pictogramme deja utilise augmente la confiance et la repetition utile.,Ajouter un mot fonctionnel permet de construire des phrases plus autonomes.,,,,,routine-5-min,,Routine courte de 5 minutes,,Niveau 1,,Travailler peu de pictogrammes dans une routine familiere limite la charge cognitive.,,"Commencer par 3 pictogrammes connus, puis ajouter 1 nouveaute.",Garder une consigne courte et valider chaque tentative de communication.,Observer les categories evitees et les reintroduire dans un moment calme.,Noter les phrases spontanees pour personnaliser la prochaine seance.,Recommandations basees sur la categorie dominante: Besoins.,success,,,2026-05-28T10:42:37.140Z,2026-05-28T10:42:37.140Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a181c1d81d095d1e6eb1d78,,recommend,,,0.78,Ces suggestions assistent le suivi educatif et ne remplacent pas l'avis d'un professionnel.,ai-focus-1,ai-next-1,,,J'ai besoin,Aide-moi,,,Besoins,Actions,,,Renforcer un pictogramme deja utilise augmente la confiance et la repetition utile.,Ajouter un mot fonctionnel permet de construire des phrases plus autonomes.,,,,,routine-5-min,,Routine courte de 5 minutes,,Niveau 1,,Travailler peu de pictogrammes dans une routine familiere limite la charge cognitive.,,"Commencer par 3 pictogrammes connus, puis ajouter 1 nouveaute.",Garder une consigne courte et valider chaque tentative de communication.,Observer les categories evitees et les reintroduire dans un moment calme.,Noter les phrases spontanees pour personnaliser la prochaine seance.,Recommandations basees sur la categorie dominante: Besoins.,success,,,2026-05-28T10:42:37.134Z,2026-05-28T10:42:37.134Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a181d1b81d095d1e6eb1ed7,,correct-phrase,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correction locale de ponctuation, accents frequents et formulation AAC.",success,,,2026-05-28T10:46:51.426Z,2026-05-28T10:46:51.426Z,0,,,,,,,j ai soif,j ai,soif,fr,J'ai soif j'ai soif.,j'ai soif j'ai soif,J'ai soif j'ai soif.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a181d1b81d095d1e6eb1eea,,chat,,,0.9,"Pour une decision medicale ou therapeutique, consulter un professionnel.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,,,2026-05-28T10:46:51.709Z,2026-05-28T10:46:51.709Z,0,parent,comment motiver mon enfant,"Choisissez des activites liees a ses interets, proposez des objectifs courts et felicitez chaque tentative. Une recompense simple, une pause ou un jeu prefere peut renforcer la motivation.",Reponse extraite de la FAQ: Comment motiver un enfant ?,Transformer la reponse en une activite courte avec pictogrammes.,Noter la situation reelle de l'enfant pour personnaliser la prochaine recommandation.,,,,,,,,Sami,69f3e8ce8fd7c094eaeb23d0,3,0.941,0.792,0.746,Comment motiver un enfant ?,Comment rassurer mon enfant ?,Comment aider mon enfant a parler ?,"Choisissez des activites liees a ses interets, proposez des objectifs courts et felicitez chaque tentative. Une recompense simple, une pause ou un jeu prefere peut renforcer la motivation.","Parlez doucement, montrez ce qui va se passer et utilisez une routine connue. Un objet rassurant, un pictogramme 'calme' ou une pause dans un espace securisant peut aider.","Commencez par des mots utiles du quotidien comme boire, manger, encore, aide-moi ou stop. Associez le mot a un geste ou un pictogramme, repetez souvent et valorisez chaque tentative de communication.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1820f681d095d1e6eb1efd,,correct-phrase,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correction locale de ponctuation, accents frequents et formulation AAC.",success,,,2026-05-28T11:03:18.208Z,2026-05-28T11:03:18.208Z,0,,,,,,,j'ai soif,j ai,soif,fr,J'ai soif j'ai soif.,j'ai soif j'ai soif,J'ai soif j'ai soif.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a18210d81d095d1e6eb1f01,,correct-phrase,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Correction locale de ponctuation, accents frequents et formulation AAC.",success,,,2026-05-28T11:03:41.185Z,2026-05-28T11:03:41.185Z,0,,,,,,,j'ai soif,j ai,soif,fr,J'ai soif.,j'ai soif,J'ai soif.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a185d5f56e82dc7db3eb468,69f3e8ce8fd7c094eaeb23d0,correct-phrase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,,69f3e8ce8fd7c094eaeb23cd,2026-05-26T15:21:03.525Z,2026-05-26T15:21:03.525Z,0,,,,,,,,j ai,soif,,,,,,,,,,,,,,,,,j ai soif,J'ai soif.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a185d5f56e82dc7db3eb469,69f3e8cf8fd7c094eaeb23d1,recommend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,,69f3e8ce8fd7c094eaeb23cb,2026-05-27T15:21:03.525Z,2026-05-27T15:21:03.525Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,77,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a185d5f56e82dc7db3eb46a,69f3e8cf8fd7c094eaeb23d5,speech-to-text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,,69f3e8ce8fd7c094eaeb23cc,2026-05-28T14:51:03.525Z,2026-05-28T14:51:03.525Z,0,,,,,,,,,,fr,,,,,,,,,,,,,,,,,,,,,,adam-session.wav,je suis content a l ecole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a186d817008adb93139f828,,recommend,,,0.78,Ces suggestions assistent le suivi educatif et ne remplacent pas l'avis d'un professionnel.,ai-focus-1,ai-next-1,,,J'ai besoin,Aide-moi,,,Besoins,Actions,,,Renforcer un pictogramme deja utilise augmente la confiance et la repetition utile.,Ajouter un mot fonctionnel permet de construire des phrases plus autonomes.,,,,,routine-5-min,,Routine courte de 5 minutes,,Niveau 1,,Travailler peu de pictogrammes dans une routine familiere limite la charge cognitive.,,"Commencer par 3 pictogrammes connus, puis ajouter 1 nouveaute.",Garder une consigne courte et valider chaque tentative de communication.,Observer les categories evitees et les reintroduire dans un moment calme.,Noter les phrases spontanees pour personnaliser la prochaine seance.,Recommandations basees sur la categorie dominante: Besoins.,success,,,2026-05-28T16:29:53.395Z,2026-05-28T16:29:53.395Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a186d817008adb93139f834,69f3e8ce8fd7c094eaeb23d0,recommend,7,Niveau 2,0.78,Ces suggestions assistent le suivi educatif et ne remplacent pas l'avis d'un professionnel.,ai-focus-1,ai-next-1,,,"J'ai soif, aide-moi.",Je ressens,,,scenario,Besoins,,,Renforcer un pictogramme deja utilise augmente la confiance et la repetition utile.,Ajouter un mot fonctionnel permet de construire des phrases plus autonomes.,,,,,routine-5-min,,Routine courte de 5 minutes,,Debutant,,Travailler peu de pictogrammes dans une routine familiere limite la charge cognitive.,,"Commencer par 3 pictogrammes connus, puis ajouter 1 nouveaute.",Garder une consigne courte et valider chaque tentative de communication.,Observer les categories evitees et les reintroduire dans un moment calme.,Noter les phrases spontanees pour personnaliser la prochaine seance.,Recommandations basees sur la categorie dominante: scenario.,success,,,2026-05-28T16:29:53.426Z,2026-05-28T16:29:53.426Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f3e8ce8fd7c094eaeb23d0,"J'ai soif, aide-moi.",J'ai faim avant l'ecole.,Je suis content.,Je veux jouer.,Aide-moi.,J'ai soif.,scenario,ai,scenario,manual,scenario,manual,79,74,71,67,64,58,69f3e8ce8fd7c094eaeb23d0,Sami Ben Ali,Routine du matin,Exprimer une emotion,Demander de l'aide,79,74,71,67,64,Travailler J'ai soif et J'ai faim dans les routines du matin et du gouter.,Rejouer le scenario Routine du matin 3 fois cette semaine avec guidance reduite.,Laisser 3 secondes avant d'aider pour encourager l'initiative de Sami.,Introduire une phrase de 3 pictogrammes si le score reste au-dessus de 75 cette semaine.,Travailler J'ai soif et J'ai faim dans les routines du matin et du gouter.,Rejouer le scenario Routine du matin 3 fois cette semaine avec guidance reduite.,Laisser 3 secondes avant d'aider pour encourager l'initiative de Sami.,Introduire une phrase de 3 pictogrammes si le score reste au-dessus de 75 cette semaine.
6a186d817008adb93139f83e,69f3e8ce8fd7c094eaeb23d0,recommend,7,Niveau 2,0.78,Ces suggestions assistent le suivi educatif et ne remplacent pas l'avis d'un professionnel.,ai-focus-1,ai-next-1,,,"J'ai soif, aide-moi.",Je ressens,,,scenario,Besoins,,,Renforcer un pictogramme deja utilise augmente la confiance et la repetition utile.,Ajouter un mot fonctionnel permet de construire des phrases plus autonomes.,,,,,routine-5-min,,Routine courte de 5 minutes,,Debutant,,Travailler peu de pictogrammes dans une routine familiere limite la charge cognitive.,,"Commencer par 3 pictogrammes connus, puis ajouter 1 nouveaute.",Garder une consigne courte et valider chaque tentative de communication.,Observer les categories evitees et les reintroduire dans un moment calme.,Noter les phrases spontanees pour personnaliser la prochaine seance.,Recommandations basees sur la categorie dominante: scenario.,success,,,2026-05-28T16:29:53.442Z,2026-05-28T16:29:53.442Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69f3e8ce8fd7c094eaeb23d0,"J'ai soif, aide-moi.",J'ai faim avant l'ecole.,Je suis content.,Je veux jouer.,Aide-moi.,J'ai soif.,scenario,ai,scenario,manual,scenario,manual,79,74,71,67,64,58,69f3e8ce8fd7c094eaeb23d0,Sami Ben Ali,Routine du matin,Exprimer une emotion,Demander de l'aide,79,74,71,67,64,Travailler J'ai soif et J'ai faim dans les routines du matin et du gouter.,Rejouer le scenario Routine du matin 3 fois cette semaine avec guidance reduite.,Laisser 3 secondes avant d'aider pour encourager l'initiative de Sami.,Introduire une phrase de 3 pictogrammes si le score reste au-dessus de 75 cette semaine.,Travailler J'ai soif et J'ai faim dans les routines du matin et du gouter.,Rejouer le scenario Routine du matin 3 fois cette semaine avec guidance reduite.,Laisser 3 secondes avant d'aider pour encourager l'initiative de Sami.,Introduire une phrase de 3 pictogrammes si le score reste au-dessus de 75 cette semaine.
6a186d817008adb93139f832,,recommend,,,0.78,Ces suggestions assistent le suivi educatif et ne remplacent pas l'avis d'un professionnel.,ai-focus-1,ai-next-1,,,J'ai besoin,Aide-moi,,,Besoins,Actions,,,Renforcer un pictogramme deja utilise augmente la confiance et la repetition utile.,Ajouter un mot fonctionnel permet de construire des phrases plus autonomes.,,,,,routine-5-min,,Routine courte de 5 minutes,,Niveau 1,,Travailler peu de pictogrammes dans une routine familiere limite la charge cognitive.,,"Commencer par 3 pictogrammes connus, puis ajouter 1 nouveaute.",Garder une consigne courte et valider chaque tentative de communication.,Observer les categories evitees et les reintroduire dans un moment calme.,Noter les phrases spontanees pour personnaliser la prochaine seance.,Recommandations basees sur la categorie dominante: Besoins.,success,,,2026-05-28T16:29:53.408Z,2026-05-28T16:29:53.408Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
